,0,1
190,2018-03-10 16:13:26,"These  companies who #support #privateprison labor:
#bankofamerica #Bayer #cargill #caterpillar #chevron #Chrysler… https://t.co/sehcVyfdvQ"
191,2018-03-10 15:19:13,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
192,2018-03-10 15:01:06,RT @paranoidream: ?? banks #chase #bankofamerica #wellsfargo pay ? your debts
193,2018-03-10 13:43:52,?? banks #chase #bankofamerica #wellsfargo pay ? your debts
194,2018-03-10 13:20:00,I am SO HAPPY to have closed my account with @BankofAmerica!! #Horrible #bank #customerservice -MK #bankofamerica… https://t.co/OO4N0VuCr8
195,2018-03-10 09:39:55,RT @shrutikajsb: Are you a company that is into financial planning or manages investment portfolios? Get wealth management lessons from an…
196,2018-03-10 05:39:28,RT @GroveBootCamps: One of the worst armed robbers ever #WellsFargo 2nd only to the bank that foreclosed on a 99 year old lady who had paid…
197,2018-03-10 04:50:13,RT @GroveBootCamps: One of the worst armed robbers ever #WellsFargo 2nd only to the bank that foreclosed on a 99 year old lady who had paid…
198,2018-03-10 04:37:22,Are you a company that is into financial planning or manages investment portfolios? Get wealth management lessons f… https://t.co/VtDuSOPiNm
199,2018-03-10 04:24:37,Are you a company that is into financial planning or manages investment portfolios? Get wealth management lessons f… https://t.co/s0qdIHwKxe
200,2018-03-10 03:49:52,anyone else experiencing long waiting times calling #bankofamerica ??? https://t.co/Z62oYKhXoC
201,2018-03-10 03:35:54,One of the worst armed robbers ever #WellsFargo 2nd only to the bank that foreclosed on a 99 year old lady who had… https://t.co/vzl42EPbTF
202,2018-03-10 02:21:23,#BankofAmerica are you sacrificing the happiness and health of your employees for profit?
203,2018-03-10 02:08:45,"#bankofamerica should be ashamed to have this Ontario, CA branch even opened. Only 2 tellers to help 50 people and… https://t.co/CPDpgliMiH"
204,2018-03-10 01:35:06,@BankofAmerica fraudulently charging me $1.50 fee on a 0% loan is fraud!!! What do you have to say about that ????… https://t.co/YImko0BROb
205,2018-03-10 01:17:50,RT @NewEconomyNYC: Don't miss @RaulACarrillo and @SILudwig on tonight's edition of @InsideCityHall. They're talking to host @errollouis abo…
206,2018-03-10 01:11:45,Why does #BankOfAmerica have only one cashier available?!!
207,2018-03-10 00:04:37,RT @NewEconomyNYC: Don't miss @RaulACarrillo and @SILudwig on tonight's edition of @InsideCityHall. They're talking to host @errollouis abo…
208,2018-03-09 23:57:38,RT @NewEconomyNYC: Don't miss @RaulACarrillo and @SILudwig on tonight's edition of @InsideCityHall. They're talking to host @errollouis abo…
209,2018-03-09 23:53:05,RT @NewEconomyNYC: Don't miss @RaulACarrillo and @SILudwig on tonight's edition of @InsideCityHall. They're talking to host @errollouis abo…
210,2018-03-09 23:52:21,Don't miss @RaulACarrillo and @SILudwig on tonight's edition of @InsideCityHall. They're talking to host… https://t.co/HQWxxHgM9P
211,2018-03-09 22:25:31,#BankofAmerica canceled my card due to a compromise of cards on their end. Wanted me to pay for overnighting new ca… https://t.co/vu8w0p2T4D
212,2018-03-09 22:11:43,"Please help these Veterans in need, and at the same time help a friend run the Chicago Marathon! #USARMY #USMC… https://t.co/9UAB7Tltw7"
213,2018-03-09 21:04:40,Bloqueda la página de Bank of America desde Venezuela #bankofamerica https://t.co/hwbtXIaWLi
214,2018-03-09 20:21:45,Bank of America has great customer service! I DONT DEAL WITH A ROBOT for 15 mins before I speak to a human.… https://t.co/1hVyJ2iCbL
215,2018-03-09 20:20:09,RT @JePahl_White: @GarryBredefeld Great leadership in denying @BankofAmerica a city contract based on their racist and discriminatory banki…
216,2018-03-09 20:15:25,#Retweet if you have been to the #Carolina #Panthers #BankOfAmerica #Stadium #NFL https://t.co/Umh8n6HdFv
217,2018-03-09 19:25:58,RT @JePahl_White: @GarryBredefeld Great leadership in denying @BankofAmerica a city contract based on their racist and discriminatory banki…
218,2018-03-09 19:20:18,RT @Donna_NJ: @BankofAmerica NJ Market President Robert Doherty #NJFutureRedevelopmentForum #newjerseyfuture #njfuture2018 #bankofamerica h…
219,2018-03-09 18:48:58,@GarryBredefeld Great leadership in denying @BankofAmerica a city contract based on their racist and discriminatory… https://t.co/WaFH7XrfmB
220,2018-03-09 18:47:53,"I get that I’m a little late on this, but @BofA_Help sucks. There’s got to be a better way than working with these… https://t.co/sX76asVOnB"
221,2018-03-09 18:41:13,@BankofAmerica NJ Market President Robert Doherty #NJFutureRedevelopmentForum #newjerseyfuture #njfuture2018… https://t.co/CQURUhMmbS
222,2018-03-09 18:29:55,NJ Future Redevelopment Forum title sponsor @BankofAmerica @streetbanker. https://t.co/LBrCEtOXcT #njfuture… https://t.co/SSXFf8DBLb
223,2018-03-09 14:33:47,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
224,2018-03-09 14:31:41,#BankofAmerica #empresarioshispanos #herenciacultural #pequeñasempresas https://t.co/997xC7ZGcm
225,2018-03-09 14:25:22,RT @CentralCharts: Vers de nouveaux plus hauts annuels?: $BAC #BANKOFAMERICA - Bank of America a encore buté sur sa résistance oblique regr…
226,2018-03-09 14:25:05,Only F I V E spots remaining for the 2018 Bank of America Chicago Marathon.  Sign up today and run for a great caus… https://t.co/aO9KoHmRJ4
227,2018-03-09 12:11:49,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
228,2018-03-09 11:02:26,RT @startseoficial: Empresas que possuem mais executivas mulheres têm maior lucro https://t.co/4kYOTevEC5 #bankofamerica #diadamulher #diad…
229,2018-03-09 10:48:44,BofA: Quick “V Shaped” Rebounds Lead To Another $VIX Spike via @ValueWalk https://t.co/zHCvZF81rk #bankofamerica
230,2018-03-09 10:02:15,Bank of America stellt die meisten Bitcoin Patente #BankofAmerica #Banken #bitcoin #bitcoinpatente… https://t.co/xdhmOqWiFT
231,2018-03-09 05:37:51,SEC filings + records revel that #bankofamerica isn’t the only financial institution that finances the production o… https://t.co/TTmLtQpvz4
232,2018-03-09 04:20:50,"RT @robokc1: I should have said Well Fargo.....they are the biggest crooks in the Banking industry.....sorry Bank of America, my apoligies…"
233,2018-03-09 02:48:21,@BankofAmerica Lol I would NEVER use your#ripoff #bank #bankofamerica
234,2018-03-09 02:39:55,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
235,2018-03-09 01:48:28,@BankofAmerica is forcing a fraudulent debt on my name! I’ve never even LIVED in GA!!! I guess their #Forgery dept… https://t.co/CI9KuVsDwD
236,2018-03-09 01:06:30,"RT @RebeccAzor: And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on top of bi…"
237,2018-03-08 23:31:51,"I just got ? inside from the local branch of the Philly @FreeLibrary, w some pretty good ? picks if i may say so my… https://t.co/SNHJ3cAYYd"
238,2018-03-08 23:29:53,"And we are educated af. Talented, strong and woke in all aspects. And y’all talking about 20 grand saved up... on t… https://t.co/BxXA1y1hiW"
239,2018-03-08 23:16:52,"RT @robokc1: I should have said Well Fargo.....they are the biggest crooks in the Banking industry.....sorry Bank of America, my apoligies…"
240,2018-03-08 21:41:16,"@BofA_Help Thanks!  You replied and thank you....Wells Fargo your competition, well they don't reply, notice or do… https://t.co/1Kc6OEAz5O"
241,2018-03-08 21:38:40,@debthelpassoc wants to share a #settlementletter from #BankofAmerica. Bal. $3326.97 Offer $1600.00 Savings $1726.9… https://t.co/eJyF8xyQCT
242,2018-03-08 21:33:21,#bankofamerica is the worst bank out there.   They don’t care about their customer
243,2018-03-08 20:51:13,RT @startseoficial: Empresas que possuem mais executivas mulheres têm maior lucro https://t.co/4kYOTevEC5 #bankofamerica #diadamulher #diad…
244,2018-03-08 20:33:18,Empresas que possuem mais executivas mulheres têm maior lucro https://t.co/4kYOTevEC5 #bankofamerica #diadamulher #diadasmulheres #sp
245,2018-03-08 20:04:59,"With @MaryFrancesWinters talking about her new book "" We cant talk about that at work"" ,  #DiversityandInclusion… https://t.co/Fy3ioeGeQw"
246,2018-03-08 19:32:00,"I should have said Well Fargo.....they are the biggest crooks in the Banking industry.....sorry Bank of America, my… https://t.co/7EaaCahLTW"
247,2018-03-08 19:21:40,Really frustrating to get a call from your husband that @BankofAmerica refused to allow him to make a deposit becau… https://t.co/7FgUue2e68
248,2018-03-08 18:10:38,Join us today get some #lunch @brookfielddtla #bankofamerica #dtla  ?333 S.Hope ?11-2pm… https://t.co/Su856g50zd
249,2018-03-08 17:07:30,Bank of America ABSOLUTELY has the worst service on the planet.  #bankofamerica @BofA_News @BankofAmerica No wonder they always get sued.
